,Nitrogen,Phosphorus,Kalium,Temperature,Crop,Crop(ID),Soil_Type,Soil_Type(ID)
29413,137.71,52.34,27.02,17.42,Wheat,Gandum,Peaty,Gambut
29414,116.15,31.75,51.35,31.87,Wheat,Gandum,Clay,Lempung
29415,141.69,81.61,85.02,33.48,Wheat,Gandum,Peaty,Gambut
29416,32.67,65.9,33.89,32.93,Wheat,Gandum,Silt,Endapan
29417,98.95,38.94,70.33,40.14,Wheat,Gandum,Clay,Lempung
29418,112.0,13.34,45.88,33.93,Wheat,Gandum,Loamy,Lempung Berpasir
29419,95.06,34.38,47.34,13.4,Wheat,Gandum,Saline,Asin
29420,145.99,27.84,84.72,31.09,Wheat,Gandum,Saline,Asin
29421,27.1,63.56,55.15,36.31,Wheat,Gandum,Sandy,Berpasir
29422,75.01,79.58,30.75,41.98,Wheat,Gandum,Saline,Asin
29423,83.32,75.23,98.08,24.67,Wheat,Gandum,Saline,Asin
29424,35.58,77.08,16.97,35.2,Wheat,Gandum,Peaty,Gambut
29425,12.0,42.12,71.28,42.66,Wheat,Gandum,Loamy,Lempung Berpasir
29426,113.69,17.17,91.96,43.74,Wheat,Gandum,Sandy,Berpasir
29427,133.43,43.85,82.37,41.05,Wheat,Gandum,Sandy,Berpasir
29428,60.1,11.97,22.34,16.81,Wheat,Gandum,Clay,Lempung
29429,108.14,29.66,65.33,16.01,Wheat,Gandum,Clay,Lempung
29430,117.72,88.36,74.57,33.23,Wheat,Gandum,Sandy,Berpasir
29431,13.63,43.29,96.32,22.69,Wheat,Gandum,Saline,Asin
29432,5.44,34.48,44.71,22.82,Wheat,Gandum,Clay,Lempung
29433,135.4,60.12,17.83,17.82,Wheat,Gandum,Sandy,Berpasir
29434,16.44,84.32,28.81,13.58,Wheat,Gandum,Saline,Asin
29435,14.45,71.7,52.1,25.97,Wheat,Gandum,Clay,Lempung
29436,14.11,5.26,56.17,23.94,Wheat,Gandum,Clay,Lempung
29437,128.98,29.06,94.74,24.45,Wheat,Gandum,Sandy,Berpasir
29438,73.89,81.94,31.05,29.14,Wheat,Gandum,Peaty,Gambut
29439,68.74,77.02,52.43,27.22,Wheat,Gandum,Clay,Lempung
29440,83.2,88.66,47.47,14.08,Wheat,Gandum,Peaty,Gambut
29441,146.66,21.12,14.2,40.12,Wheat,Gandum,Clay,Lempung
29442,46.85,87.1,86.78,39.23,Wheat,Gandum,Peaty,Gambut
29443,97.35,18.55,24.38,38.31,Wheat,Gandum,Peaty,Gambut
29444,90.29,35.83,73.91,37.46,Wheat,Gandum,Loamy,Lempung Berpasir
29445,50.5,69.5,90.11,39.55,Wheat,Gandum,Loamy,Lempung Berpasir
29446,39.68,10.79,26.58,22.19,Wheat,Gandum,Clay,Lempung
29447,136.98,48.68,20.82,11.35,Wheat,Gandum,Sandy,Berpasir
29448,67.19,11.61,69.3,33.67,Wheat,Gandum,Clay,Lempung
29449,23.33,19.83,27.82,30.12,Wheat,Gandum,Saline,Asin
29450,95.58,73.49,73.87,10.58,Wheat,Gandum,Clay,Lempung
29451,121.3,46.5,77.35,16.2,Wheat,Gandum,Saline,Asin
29452,133.8,65.71,81.36,27.23,Wheat,Gandum,Clay,Lempung
29453,136.95,81.22,89.78,29.65,Wheat,Gandum,Loamy,Lempung Berpasir
29454,132.23,32.87,83.76,16.14,Wheat,Gandum,Sandy,Berpasir
29455,25.23,15.74,72.15,26.16,Wheat,Gandum,Peaty,Gambut
29456,77.97,5.79,70.2,22.31,Wheat,Gandum,Silt,Endapan
29457,75.33,14.18,85.65,19.93,Wheat,Gandum,Sandy,Berpasir
29458,133.32,33.97,85.14,30.52,Wheat,Gandum,Silt,Endapan
29459,122.97,76.13,76.52,21.07,Wheat,Gandum,Loamy,Lempung Berpasir
29460,115.96,8.63,22.02,39.9,Wheat,Gandum,Saline,Asin
29461,143.69,62.54,25.36,15.21,Wheat,Gandum,Clay,Lempung
29462,122.24,79.12,41.31,21.31,Wheat,Gandum,Peaty,Gambut
29463,107.7,24.29,26.5,21.75,Wheat,Gandum,Clay,Lempung
29464,129.03,37.54,69.64,44.94,Wheat,Gandum,Peaty,Gambut
29465,22.39,68.62,48.35,43.01,Wheat,Gandum,Loamy,Lempung Berpasir
29466,89.22,71.48,95.69,21.31,Wheat,Gandum,Loamy,Lempung Berpasir
29467,141.84,54.85,19.22,41.41,Wheat,Gandum,Sandy,Berpasir
29468,61.11,60.82,64.41,22.75,Wheat,Gandum,Saline,Asin
29469,68.42,60.31,42.0,38.45,Wheat,Gandum,Saline,Asin
29470,84.39,86.51,98.71,22.72,Wheat,Gandum,Sandy,Berpasir
29471,146.3,53.12,65.77,39.8,Wheat,Gandum,Saline,Asin
29472,50.84,9.74,94.88,34.81,Wheat,Gandum,Silt,Endapan
29473,101.57,13.8,70.31,17.35,Wheat,Gandum,Peaty,Gambut
29474,95.2,81.13,33.22,22.78,Wheat,Gandum,Saline,Asin
29475,117.52,17.12,93.73,21.43,Wheat,Gandum,Clay,Lempung
29476,28.36,13.89,22.62,28.67,Wheat,Gandum,Sandy,Berpasir
29477,62.8,6.59,83.71,21.62,Wheat,Gandum,Saline,Asin
29478,37.7,66.4,18.59,43.57,Wheat,Gandum,Clay,Lempung
29479,108.13,86.83,32.08,17.71,Wheat,Gandum,Sandy,Berpasir
29480,109.77,81.53,33.75,13.15,Wheat,Gandum,Clay,Lempung
29481,47.66,39.01,61.28,42.55,Wheat,Gandum,Sandy,Berpasir
29482,29.26,15.8,60.58,39.51,Wheat,Gandum,Sandy,Berpasir
29483,136.53,62.12,38.5,20.76,Wheat,Gandum,Peaty,Gambut
29484,67.45,79.81,82.13,37.86,Wheat,Gandum,Loamy,Lempung Berpasir
29485,13.02,27.47,95.95,37.27,Wheat,Gandum,Clay,Lempung
29486,94.05,21.07,44.65,26.53,Wheat,Gandum,Saline,Asin
29487,78.19,50.4,22.1,32.57,Wheat,Gandum,Loamy,Lempung Berpasir
29488,7.73,48.46,65.29,12.47,Wheat,Gandum,Loamy,Lempung Berpasir
29489,12.26,47.57,21.56,29.61,Wheat,Gandum,Silt,Endapan
29490,36.13,79.1,32.4,43.18,Wheat,Gandum,Silt,Endapan
29491,99.92,75.51,84.13,30.11,Wheat,Gandum,Peaty,Gambut
29492,8.88,21.21,16.04,39.94,Wheat,Gandum,Silt,Endapan
29493,34.26,87.14,10.47,12.12,Wheat,Gandum,Saline,Asin
29494,121.64,74.91,97.27,33.26,Wheat,Gandum,Saline,Asin
29495,126.37,32.61,10.74,33.35,Wheat,Gandum,Clay,Lempung
29496,93.94,5.52,80.73,22.57,Wheat,Gandum,Loamy,Lempung Berpasir
29497,141.82,60.86,71.79,33.35,Wheat,Gandum,Clay,Lempung
29498,70.58,82.27,67.37,36.18,Wheat,Gandum,Loamy,Lempung Berpasir
29499,107.01,11.98,36.36,22.59,Wheat,Gandum,Silt,Endapan
29500,148.86,82.85,60.68,26.3,Wheat,Gandum,Peaty,Gambut
29501,132.97,32.06,70.14,20.12,Wheat,Gandum,Clay,Lempung
29502,99.99,85.62,59.6,42.5,Wheat,Gandum,Saline,Asin
29503,48.76,42.87,47.29,16.77,Wheat,Gandum,Loamy,Lempung Berpasir
29504,40.22,52.11,88.67,28.08,Wheat,Gandum,Clay,Lempung
29505,39.66,25.72,77.78,17.45,Wheat,Gandum,Sandy,Berpasir
29506,116.27,41.83,59.63,37.57,Wheat,Gandum,Clay,Lempung
29507,94.12,37.59,44.58,12.28,Wheat,Gandum,Peaty,Gambut
29508,39.34,89.47,36.01,19.0,Wheat,Gandum,Peaty,Gambut
29509,25.45,13.45,29.55,21.41,Wheat,Gandum,Clay,Lempung
29510,140.92,89.44,55.62,10.8,Wheat,Gandum,Saline,Asin
29511,50.18,40.41,54.0,40.75,Wheat,Gandum,Sandy,Berpasir
29512,69.09,16.87,22.58,10.71,Wheat,Gandum,Silt,Endapan
29513,5.23,46.48,81.91,21.43,Wheat,Gandum,Saline,Asin
29514,147.27,15.97,23.07,42.56,Wheat,Gandum,Loamy,Lempung Berpasir
29515,26.37,80.78,25.8,39.81,Wheat,Gandum,Silt,Endapan
29516,14.11,53.06,86.82,12.85,Wheat,Gandum,Clay,Lempung
29517,62.5,87.51,62.83,16.63,Wheat,Gandum,Peaty,Gambut
29518,102.52,13.85,69.02,19.53,Wheat,Gandum,Silt,Endapan
29519,145.18,23.16,10.93,33.83,Wheat,Gandum,Saline,Asin
29520,125.46,78.34,64.07,26.78,Wheat,Gandum,Peaty,Gambut
29521,147.56,29.75,12.79,23.62,Wheat,Gandum,Silt,Endapan
29522,8.4,55.7,62.78,11.68,Wheat,Gandum,Sandy,Berpasir
29523,88.44,30.36,15.78,17.9,Wheat,Gandum,Peaty,Gambut
29524,68.93,7.2,60.25,34.74,Wheat,Gandum,Clay,Lempung
29525,40.73,11.79,71.17,44.84,Wheat,Gandum,Saline,Asin
29526,25.73,8.45,53.44,22.79,Wheat,Gandum,Sandy,Berpasir
29527,28.34,5.9,71.82,34.85,Wheat,Gandum,Sandy,Berpasir
29528,39.36,14.58,75.8,26.8,Wheat,Gandum,Loamy,Lempung Berpasir
29529,131.6,28.57,82.85,14.26,Wheat,Gandum,Saline,Asin
29530,102.2,84.41,93.71,16.93,Wheat,Gandum,Clay,Lempung
29531,59.09,6.01,69.1,18.55,Wheat,Gandum,Sandy,Berpasir
29532,99.15,44.32,56.27,34.53,Wheat,Gandum,Sandy,Berpasir
29533,18.67,62.39,78.68,22.97,Wheat,Gandum,Loamy,Lempung Berpasir
29534,11.96,46.45,53.24,29.81,Wheat,Gandum,Saline,Asin
29535,106.52,54.85,29.06,14.16,Wheat,Gandum,Loamy,Lempung Berpasir
29536,138.47,87.8,38.77,37.46,Wheat,Gandum,Peaty,Gambut
29537,137.54,88.9,27.78,39.16,Wheat,Gandum,Loamy,Lempung Berpasir
29538,57.92,89.16,86.28,29.7,Wheat,Gandum,Sandy,Berpasir
29539,146.23,78.35,85.09,44.69,Wheat,Gandum,Loamy,Lempung Berpasir
29540,98.04,81.0,65.07,15.98,Wheat,Gandum,Clay,Lempung
29541,24.6,77.58,68.02,40.69,Wheat,Gandum,Saline,Asin
29542,59.24,66.53,35.74,10.49,Wheat,Gandum,Silt,Endapan
29543,124.67,64.1,83.49,43.19,Wheat,Gandum,Peaty,Gambut
29544,133.08,44.07,40.42,21.93,Wheat,Gandum,Silt,Endapan
29545,71.86,36.96,57.51,40.11,Wheat,Gandum,Sandy,Berpasir
29546,117.27,44.64,80.7,35.43,Wheat,Gandum,Saline,Asin
29547,35.61,66.23,54.08,42.24,Wheat,Gandum,Silt,Endapan
29548,10.18,14.48,71.07,41.99,Wheat,Gandum,Peaty,Gambut
29549,119.51,47.76,72.67,36.24,Wheat,Gandum,Clay,Lempung
29550,140.61,81.88,45.17,20.42,Wheat,Gandum,Saline,Asin
29551,77.39,38.96,82.07,17.29,Wheat,Gandum,Clay,Lempung
29552,100.84,7.0,11.54,37.27,Wheat,Gandum,Silt,Endapan
29553,72.47,81.79,94.25,41.02,Wheat,Gandum,Silt,Endapan
29554,104.81,49.55,88.35,32.21,Wheat,Gandum,Clay,Lempung
29555,117.85,56.12,10.14,42.53,Wheat,Gandum,Loamy,Lempung Berpasir
29556,99.79,58.32,24.86,43.51,Wheat,Gandum,Clay,Lempung
29557,97.25,43.39,54.25,24.89,Wheat,Gandum,Sandy,Berpasir
29558,94.74,79.31,86.1,18.14,Wheat,Gandum,Silt,Endapan
29559,46.55,50.4,56.05,14.77,Wheat,Gandum,Clay,Lempung
29560,92.69,45.39,24.72,28.84,Wheat,Gandum,Clay,Lempung
29561,73.51,12.29,35.02,25.64,Wheat,Gandum,Loamy,Lempung Berpasir
29562,142.45,74.46,18.71,28.88,Wheat,Gandum,Peaty,Gambut
29563,129.34,41.29,80.11,36.69,Wheat,Gandum,Loamy,Lempung Berpasir
29564,126.23,63.67,23.27,35.23,Wheat,Gandum,Clay,Lempung
29565,41.75,83.08,57.72,40.59,Wheat,Gandum,Saline,Asin
29566,6.06,37.27,30.11,34.15,Wheat,Gandum,Sandy,Berpasir
29567,60.88,29.85,20.16,43.79,Wheat,Gandum,Silt,Endapan
29568,141.48,81.99,40.74,44.73,Wheat,Gandum,Saline,Asin
29569,71.5,76.37,77.23,25.22,Wheat,Gandum,Saline,Asin
29570,103.87,19.42,31.98,33.66,Wheat,Gandum,Silt,Endapan
29571,112.9,61.22,58.98,13.65,Wheat,Gandum,Peaty,Gambut
29572,77.54,66.67,15.11,10.28,Wheat,Gandum,Silt,Endapan
29573,121.86,48.94,99.05,25.76,Wheat,Gandum,Peaty,Gambut
29574,50.35,55.3,20.45,13.71,Wheat,Gandum,Clay,Lempung
29575,20.46,34.73,92.33,23.89,Wheat,Gandum,Loamy,Lempung Berpasir
29576,142.16,32.22,61.07,25.52,Wheat,Gandum,Loamy,Lempung Berpasir
29577,76.97,19.32,58.75,40.04,Wheat,Gandum,Peaty,Gambut
29578,89.66,47.45,79.77,29.17,Wheat,Gandum,Peaty,Gambut
29579,112.03,89.41,47.7,21.25,Wheat,Gandum,Clay,Lempung
29580,13.17,58.82,13.12,19.81,Wheat,Gandum,Clay,Lempung
29581,125.94,63.39,89.53,17.97,Wheat,Gandum,Silt,Endapan
29582,141.13,8.57,59.96,10.66,Wheat,Gandum,Silt,Endapan
29583,79.76,27.95,27.64,11.91,Wheat,Gandum,Clay,Lempung
29584,64.44,82.29,72.11,41.34,Wheat,Gandum,Silt,Endapan
29585,44.52,59.55,56.06,26.54,Wheat,Gandum,Clay,Lempung
29586,58.11,57.8,38.91,42.76,Wheat,Gandum,Silt,Endapan
29587,99.37,15.81,53.64,23.1,Wheat,Gandum,Clay,Lempung
29588,16.45,59.32,13.65,17.24,Wheat,Gandum,Sandy,Berpasir
29589,104.03,22.05,83.81,11.57,Wheat,Gandum,Clay,Lempung
29590,85.88,81.39,10.88,19.64,Wheat,Gandum,Saline,Asin
29591,48.48,13.85,13.57,30.0,Wheat,Gandum,Saline,Asin
29592,63.0,37.76,40.9,34.21,Wheat,Gandum,Saline,Asin
29593,139.33,10.28,41.03,28.07,Wheat,Gandum,Sandy,Berpasir
29594,79.18,66.67,36.69,15.68,Wheat,Gandum,Silt,Endapan
29595,139.6,67.5,42.06,33.84,Wheat,Gandum,Silt,Endapan
29596,81.44,59.5,53.57,37.67,Wheat,Gandum,Peaty,Gambut
29597,49.08,67.93,14.23,24.03,Wheat,Gandum,Sandy,Berpasir
29598,85.77,43.66,62.47,19.63,Wheat,Gandum,Loamy,Lempung Berpasir
29599,6.84,21.07,57.44,23.42,Wheat,Gandum,Loamy,Lempung Berpasir
29600,25.03,33.46,77.92,11.65,Wheat,Gandum,Saline,Asin
29601,70.56,39.38,65.0,43.8,Wheat,Gandum,Loamy,Lempung Berpasir
29602,143.31,70.48,47.6,39.61,Wheat,Gandum,Saline,Asin
29603,109.2,85.99,76.03,11.08,Wheat,Gandum,Silt,Endapan
29604,114.56,83.84,38.71,41.58,Wheat,Gandum,Peaty,Gambut
29605,74.63,76.62,31.72,37.35,Wheat,Gandum,Silt,Endapan
29606,83.21,42.21,92.01,24.36,Wheat,Gandum,Loamy,Lempung Berpasir
29607,92.43,29.53,35.08,19.02,Wheat,Gandum,Clay,Lempung
29608,134.06,60.64,40.29,13.05,Wheat,Gandum,Silt,Endapan
29609,148.16,53.85,34.0,26.62,Wheat,Gandum,Sandy,Berpasir
29610,63.42,69.62,73.95,21.47,Wheat,Gandum,Loamy,Lempung Berpasir
29611,73.61,54.03,18.06,10.58,Wheat,Gandum,Silt,Endapan
29612,42.65,25.96,46.58,29.66,Wheat,Gandum,Sandy,Berpasir
29613,22.11,85.95,77.42,25.35,Wheat,Gandum,Peaty,Gambut
29614,116.47,30.43,86.01,38.91,Wheat,Gandum,Saline,Asin
29615,46.12,78.9,91.89,18.97,Wheat,Gandum,Silt,Endapan
29616,55.07,60.85,33.29,43.55,Wheat,Gandum,Saline,Asin
29617,82.05,49.98,28.82,42.2,Wheat,Gandum,Saline,Asin
29618,54.33,81.47,18.4,12.22,Wheat,Gandum,Loamy,Lempung Berpasir
29619,70.18,41.2,29.24,34.52,Wheat,Gandum,Peaty,Gambut
29620,40.18,59.87,55.37,20.66,Wheat,Gandum,Loamy,Lempung Berpasir
29621,130.42,62.14,77.21,10.51,Wheat,Gandum,Clay,Lempung
29622,84.7,53.13,91.84,26.7,Wheat,Gandum,Silt,Endapan
29623,30.06,19.24,15.74,29.64,Wheat,Gandum,Clay,Lempung
29624,143.87,89.54,28.89,24.25,Wheat,Gandum,Loamy,Lempung Berpasir
29625,136.74,49.9,90.81,26.79,Wheat,Gandum,Saline,Asin
29626,118.66,75.76,81.88,14.83,Wheat,Gandum,Peaty,Gambut
29627,70.53,62.25,54.94,31.07,Wheat,Gandum,Peaty,Gambut
29628,146.75,8.01,13.19,10.16,Wheat,Gandum,Clay,Lempung
29629,100.89,72.28,53.88,14.57,Wheat,Gandum,Silt,Endapan
29630,67.31,9.84,76.27,44.6,Wheat,Gandum,Sandy,Berpasir
29631,60.23,9.32,15.63,40.15,Wheat,Gandum,Silt,Endapan
29632,114.07,58.95,61.55,39.29,Wheat,Gandum,Loamy,Lempung Berpasir
29633,9.84,76.08,62.04,31.24,Wheat,Gandum,Sandy,Berpasir
29634,93.25,64.05,38.87,19.99,Wheat,Gandum,Loamy,Lempung Berpasir
29635,14.0,65.67,15.81,44.85,Wheat,Gandum,Clay,Lempung
29636,149.52,20.17,99.9,35.68,Wheat,Gandum,Saline,Asin
29637,142.75,84.23,54.45,30.25,Wheat,Gandum,Loamy,Lempung Berpasir
29638,126.29,65.47,34.41,32.69,Wheat,Gandum,Loamy,Lempung Berpasir
29639,26.76,36.2,81.57,36.66,Wheat,Gandum,Clay,Lempung
29640,114.38,83.49,47.38,41.52,Wheat,Gandum,Silt,Endapan
29641,110.89,33.98,94.17,15.69,Wheat,Gandum,Peaty,Gambut
29642,86.04,42.06,16.28,40.9,Wheat,Gandum,Loamy,Lempung Berpasir
29643,37.71,76.37,13.85,40.75,Wheat,Gandum,Saline,Asin
29644,68.11,21.39,78.42,20.1,Wheat,Gandum,Sandy,Berpasir
29645,144.79,57.49,30.38,29.94,Wheat,Gandum,Saline,Asin
29646,85.4,18.85,53.6,39.81,Wheat,Gandum,Loamy,Lempung Berpasir
29647,77.04,38.67,48.75,21.53,Wheat,Gandum,Sandy,Berpasir
29648,99.47,33.44,10.0,33.15,Wheat,Gandum,Peaty,Gambut
29649,79.97,24.03,88.5,17.32,Wheat,Gandum,Clay,Lempung
29650,20.24,61.77,90.74,11.9,Wheat,Gandum,Sandy,Berpasir
29651,92.91,50.75,78.31,37.1,Wheat,Gandum,Saline,Asin
29652,43.37,17.02,83.89,20.63,Wheat,Gandum,Saline,Asin
29653,124.74,31.46,64.81,41.56,Wheat,Gandum,Clay,Lempung
29654,149.44,76.62,74.38,21.45,Wheat,Gandum,Clay,Lempung
29655,136.47,53.42,59.17,17.56,Wheat,Gandum,Clay,Lempung
29656,116.99,47.91,44.78,14.44,Wheat,Gandum,Sandy,Berpasir
29657,44.7,45.19,67.99,38.36,Wheat,Gandum,Clay,Lempung
29658,101.89,51.71,97.74,31.11,Wheat,Gandum,Silt,Endapan
29659,68.01,25.5,86.64,25.52,Wheat,Gandum,Silt,Endapan
29660,138.07,5.71,88.47,30.0,Wheat,Gandum,Silt,Endapan
29661,88.88,81.65,30.75,36.88,Wheat,Gandum,Saline,Asin
29662,98.86,7.14,40.79,32.52,Wheat,Gandum,Loamy,Lempung Berpasir
29663,70.14,75.58,15.65,28.01,Wheat,Gandum,Sandy,Berpasir
29664,8.25,82.27,13.31,31.15,Wheat,Gandum,Loamy,Lempung Berpasir
29665,107.55,86.6,11.73,44.0,Wheat,Gandum,Loamy,Lempung Berpasir
29666,38.25,42.31,11.8,32.45,Wheat,Gandum,Peaty,Gambut
29667,67.39,55.89,75.32,21.8,Wheat,Gandum,Silt,Endapan
29668,103.03,71.36,42.0,22.93,Wheat,Gandum,Clay,Lempung
29669,144.27,21.11,85.64,26.05,Wheat,Gandum,Sandy,Berpasir
29670,121.28,78.85,45.73,17.5,Wheat,Gandum,Loamy,Lempung Berpasir
29671,123.97,61.34,13.95,28.77,Wheat,Gandum,Saline,Asin
29672,139.18,21.16,68.78,25.22,Wheat,Gandum,Loamy,Lempung Berpasir
29673,113.04,47.41,42.29,34.62,Wheat,Gandum,Peaty,Gambut
29674,127.53,78.37,67.75,37.38,Wheat,Gandum,Clay,Lempung
29675,97.92,88.26,21.19,10.34,Wheat,Gandum,Sandy,Berpasir
29676,31.47,11.55,14.42,11.91,Wheat,Gandum,Clay,Lempung
29677,88.57,11.47,35.97,20.54,Wheat,Gandum,Sandy,Berpasir
29678,5.99,19.41,61.02,14.86,Wheat,Gandum,Clay,Lempung
29679,124.72,86.17,41.81,44.69,Wheat,Gandum,Peaty,Gambut
29680,5.74,53.8,70.33,32.83,Wheat,Gandum,Silt,Endapan
29681,110.0,63.52,12.77,35.53,Wheat,Gandum,Silt,Endapan
29682,47.71,24.98,24.88,12.55,Wheat,Gandum,Loamy,Lempung Berpasir
29683,92.28,68.46,79.37,34.01,Wheat,Gandum,Loamy,Lempung Berpasir
29684,137.56,57.1,15.57,39.57,Wheat,Gandum,Peaty,Gambut
29685,51.51,71.27,65.21,41.4,Wheat,Gandum,Silt,Endapan
29686,59.17,31.16,83.22,12.51,Wheat,Gandum,Loamy,Lempung Berpasir
29687,87.65,16.51,80.68,32.6,Wheat,Gandum,Silt,Endapan
29688,124.58,29.53,75.0,21.64,Wheat,Gandum,Sandy,Berpasir
29689,41.12,5.26,67.95,33.09,Wheat,Gandum,Loamy,Lempung Berpasir
29690,102.31,32.09,23.54,28.8,Wheat,Gandum,Saline,Asin
29691,84.83,84.52,25.21,16.04,Wheat,Gandum,Peaty,Gambut
29692,40.69,13.09,54.66,18.33,Wheat,Gandum,Silt,Endapan
29693,87.32,26.26,96.31,34.88,Wheat,Gandum,Saline,Asin
29694,145.79,76.99,75.99,34.24,Wheat,Gandum,Loamy,Lempung Berpasir
29695,119.57,36.41,61.01,38.29,Wheat,Gandum,Clay,Lempung
29696,66.0,54.93,84.74,20.61,Wheat,Gandum,Loamy,Lempung Berpasir
29697,77.99,12.58,44.71,30.36,Wheat,Gandum,Clay,Lempung
29698,84.93,64.8,13.48,22.0,Wheat,Gandum,Saline,Asin
29699,110.11,26.41,70.89,28.65,Wheat,Gandum,Sandy,Berpasir
29700,106.48,87.23,95.97,11.72,Wheat,Gandum,Loamy,Lempung Berpasir
29701,129.57,69.55,35.58,27.4,Wheat,Gandum,Sandy,Berpasir
29702,128.71,30.72,73.17,19.95,Wheat,Gandum,Silt,Endapan
29703,107.03,42.63,79.08,31.34,Wheat,Gandum,Peaty,Gambut
29704,134.94,82.43,45.18,19.71,Wheat,Gandum,Sandy,Berpasir
29705,35.53,48.33,93.64,40.43,Wheat,Gandum,Saline,Asin
29706,71.8,5.13,52.23,25.57,Wheat,Gandum,Sandy,Berpasir
29707,43.67,20.79,23.78,25.2,Wheat,Gandum,Silt,Endapan
29708,45.22,17.29,86.94,29.81,Wheat,Gandum,Silt,Endapan
29709,8.64,82.31,32.43,16.35,Wheat,Gandum,Sandy,Berpasir
29710,36.29,75.07,11.11,19.38,Wheat,Gandum,Loamy,Lempung Berpasir
29711,78.66,31.51,36.04,34.36,Wheat,Gandum,Peaty,Gambut
29712,91.41,50.41,87.58,10.29,Wheat,Gandum,Peaty,Gambut
29713,111.54,22.91,88.64,11.95,Wheat,Gandum,Loamy,Lempung Berpasir
29714,88.95,49.53,40.56,23.22,Wheat,Gandum,Saline,Asin
29715,70.41,43.39,31.3,44.07,Wheat,Gandum,Silt,Endapan
29716,33.87,53.41,61.04,26.12,Wheat,Gandum,Loamy,Lempung Berpasir
29717,88.44,56.64,68.11,30.8,Wheat,Gandum,Clay,Lempung
29718,44.91,57.4,93.36,25.29,Wheat,Gandum,Peaty,Gambut
29719,130.48,63.72,37.86,43.83,Wheat,Gandum,Clay,Lempung
29720,18.13,88.66,39.77,10.58,Wheat,Gandum,Saline,Asin
29721,82.81,49.58,86.65,11.43,Wheat,Gandum,Clay,Lempung
29722,93.88,29.11,85.03,31.37,Wheat,Gandum,Peaty,Gambut
29723,102.35,26.07,80.56,38.66,Wheat,Gandum,Silt,Endapan
29724,68.41,65.76,58.92,40.92,Wheat,Gandum,Sandy,Berpasir
29725,86.75,86.55,53.91,15.6,Wheat,Gandum,Clay,Lempung
29726,108.71,15.8,94.58,13.14,Wheat,Gandum,Loamy,Lempung Berpasir
29727,66.49,86.57,45.41,24.42,Wheat,Gandum,Loamy,Lempung Berpasir
29728,66.74,21.1,14.49,39.0,Wheat,Gandum,Clay,Lempung
29729,116.68,86.9,27.34,14.84,Wheat,Gandum,Clay,Lempung
29730,18.73,79.47,50.05,38.79,Wheat,Gandum,Loamy,Lempung Berpasir
29731,93.68,83.82,50.11,11.6,Wheat,Gandum,Loamy,Lempung Berpasir
29732,29.41,33.92,84.75,34.65,Wheat,Gandum,Sandy,Berpasir
29733,22.56,66.31,40.85,19.36,Wheat,Gandum,Sandy,Berpasir
29734,144.26,57.31,16.23,20.91,Wheat,Gandum,Sandy,Berpasir
29735,9.96,16.44,69.49,13.63,Wheat,Gandum,Saline,Asin
29736,82.92,50.23,75.38,24.69,Wheat,Gandum,Loamy,Lempung Berpasir
29737,12.8,29.45,24.73,43.34,Wheat,Gandum,Peaty,Gambut
29738,120.02,49.6,89.77,20.36,Wheat,Gandum,Loamy,Lempung Berpasir
29739,80.1,44.94,66.81,30.88,Wheat,Gandum,Saline,Asin
29740,140.05,89.37,63.06,15.47,Wheat,Gandum,Silt,Endapan
29741,37.51,51.89,70.66,31.54,Wheat,Gandum,Peaty,Gambut
29742,102.45,8.12,28.79,36.46,Wheat,Gandum,Sandy,Berpasir
29743,44.24,15.01,39.53,42.38,Wheat,Gandum,Peaty,Gambut
29744,110.34,83.29,40.36,28.04,Wheat,Gandum,Peaty,Gambut
29745,87.36,39.66,54.35,43.24,Wheat,Gandum,Saline,Asin
29746,105.06,88.34,94.64,12.93,Wheat,Gandum,Sandy,Berpasir
29747,107.36,88.76,36.65,35.0,Wheat,Gandum,Peaty,Gambut
29748,132.06,74.04,53.45,28.39,Wheat,Gandum,Silt,Endapan
29749,89.06,85.37,44.73,24.46,Wheat,Gandum,Loamy,Lempung Berpasir
29750,43.45,58.76,11.97,12.82,Wheat,Gandum,Sandy,Berpasir
29751,31.15,48.08,34.13,32.78,Wheat,Gandum,Silt,Endapan
29752,30.75,47.12,11.37,13.72,Wheat,Gandum,Clay,Lempung
29753,85.07,17.86,61.37,21.27,Wheat,Gandum,Clay,Lempung
29754,15.3,39.72,88.91,17.59,Wheat,Gandum,Saline,Asin
29755,81.78,17.8,10.19,25.33,Wheat,Gandum,Peaty,Gambut
29756,91.78,53.49,53.82,43.03,Wheat,Gandum,Clay,Lempung
29757,25.26,72.32,40.81,11.49,Wheat,Gandum,Silt,Endapan
29758,88.91,89.83,13.79,29.69,Wheat,Gandum,Peaty,Gambut
29759,95.9,75.11,40.53,14.09,Wheat,Gandum,Loamy,Lempung Berpasir
29760,39.08,53.67,89.86,26.99,Wheat,Gandum,Peaty,Gambut
29761,51.45,89.0,67.64,30.16,Wheat,Gandum,Peaty,Gambut
29762,63.86,47.07,40.91,41.84,Wheat,Gandum,Loamy,Lempung Berpasir
29763,104.89,46.47,79.04,37.33,Wheat,Gandum,Peaty,Gambut
29764,82.99,88.93,94.81,32.06,Wheat,Gandum,Peaty,Gambut
29765,60.09,18.73,89.31,26.04,Wheat,Gandum,Clay,Lempung
29766,89.14,17.92,92.23,41.05,Wheat,Gandum,Sandy,Berpasir
