Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Moisture,pH_Value,Rainfall,Crop,Soil_Type,Variety,Fertilizer
128.82,72.32,40.79,39.59,59.70,N/A,8.02,186.72,Wheat,Peaty,Soft Red,N/A
143.32,43.69,13.37,25.59,80.52,N/A,8.47,110.37,Wheat,Silt,Durum,N/A
26.73,60.18,62.07,25.82,48.60,N/A,7.49,31.90,Wheat,Peaty,Durum,N/A
78.32,81.27,52.85,35.19,47.27,N/A,4.71,231.84,Wheat,Peaty,Soft Red,N/A
115.66,39.62,60.22,16.30,51.91,N/A,6.26,328.55,Wheat,Saline,Soft Red,N/A
146.96,32.79,38.88,25.88,75.01,N/A,8.44,113.63,Wheat,Loamy,Durum,N/A
91.35,10.52,90.04,10.27,52.99,N/A,4.77,341.13,Wheat,Peaty,Durum,N/A
149.87,65.00,17.91,12.27,80.25,N/A,6.64,239.28,Wheat,Sandy,Durum,N/A
136.29,84.18,64.83,20.84,85.48,N/A,8.41,275.69,Wheat,Clay,Soft Red,N/A
139.14,20.32,67.64,24.88,41.65,N/A,7.54,396.07,Wheat,Sandy,Hard Red,N/A
65.28,25.16,61.97,39.08,33.61,N/A,8.46,258.52,Wheat,Silt,Durum,N/A
79.06,8.32,77.51,23.62,42.30,N/A,6.97,84.30,Wheat,Silt,Soft Red,N/A
6.33,82.91,66.87,14.78,63.09,N/A,5.54,28.81,Wheat,Loamy,Hard Red,N/A
44.21,89.23,54.46,21.48,62.34,N/A,7.48,317.30,Wheat,Silt,Durum,N/A
99.84,32.59,27.44,41.70,51.90,N/A,6.29,299.79,Wheat,Sandy,Hard Red,N/A
69.65,6.94,77.89,13.56,48.74,N/A,6.50,122.21,Wheat,Clay,Durum,N/A
12.30,69.41,60.80,37.18,36.08,N/A,8.17,168.36,Wheat,Clay,Hard Red,N/A
142.69,42.73,20.83,25.03,40.07,N/A,5.87,205.82,Wheat,Peaty,Hard Red,N/A
42.88,47.83,84.49,38.80,31.85,N/A,5.00,30.16,Wheat,Peaty,Durum,N/A
18.98,42.86,75.01,12.75,60.59,N/A,5.36,157.51,Wheat,Silt,Durum,N/A
143.29,61.55,18.42,19.06,77.73,N/A,6.22,40.06,Wheat,Peaty,Durum,N/A
141.08,23.72,45.25,37.94,94.36,N/A,8.17,97.88,Wheat,Loamy,Durum,N/A
126.42,47.07,47.68,35.48,95.92,N/A,7.31,250.58,Wheat,Loamy,Durum,N/A
29.07,76.43,28.09,37.28,97.67,N/A,4.62,166.52,Wheat,Saline,Durum,N/A
23.01,43.69,34.84,11.07,40.58,N/A,5.94,102.03,Wheat,Sandy,Durum,N/A
138.33,83.19,30.82,13.53,50.63,N/A,7.18,393.05,Wheat,Loamy,Soft Red,N/A
90.36,89.50,16.67,12.77,72.25,N/A,7.79,376.57,Wheat,Silt,Soft Red,N/A
76.21,17.66,82.80,17.20,68.94,N/A,5.36,89.45,Wheat,Sandy,Hard Red,N/A
94.74,54.12,83.15,12.04,98.30,N/A,6.08,234.97,Wheat,Saline,Soft Red,N/A
78.57,20.49,75.09,27.92,87.24,N/A,6.68,301.77,Wheat,Saline,Soft Red,N/A
88.59,18.59,42.51,15.57,40.84,N/A,4.61,363.39,Wheat,Saline,Hard Red,N/A
148.67,83.38,85.43,22.27,40.92,N/A,7.44,188.43,Wheat,Sandy,Hard Red,N/A
116.26,79.99,89.51,16.10,36.69,N/A,6.90,207.33,Wheat,Clay,Durum,N/A
30.08,32.28,48.60,26.82,65.27,N/A,6.20,64.71,Wheat,Clay,Hard Red,N/A
14.46,12.39,24.02,34.45,71.47,N/A,4.92,299.04,Wheat,Peaty,Soft Red,N/A
100.22,84.09,79.09,17.30,93.32,N/A,7.40,322.56,Wheat,Sandy,Durum,N/A
74.88,78.15,39.10,14.73,95.33,N/A,6.73,129.41,Wheat,Sandy,Durum,N/A
78.13,59.65,87.95,36.98,55.79,N/A,6.56,348.58,Wheat,Sandy,Soft Red,N/A
56.91,66.26,11.96,41.37,58.66,N/A,7.86,52.62,Wheat,Silt,Soft Red,N/A
57.57,19.45,43.61,26.64,31.57,N/A,6.00,56.35,Wheat,Saline,Hard Red,N/A
103.35,33.14,96.82,18.01,62.95,N/A,6.06,23.39,Wheat,Sandy,Durum,N/A
91.61,15.50,38.63,12.67,45.49,N/A,7.08,98.45,Wheat,Loamy,Hard Red,N/A
108.23,23.75,34.94,14.30,84.20,N/A,5.00,122.23,Wheat,Clay,Hard Red,N/A
30.74,38.00,67.20,14.50,47.55,N/A,8.29,319.62,Wheat,Loamy,Durum,N/A
28.46,20.63,93.84,44.62,52.27,N/A,5.85,351.41,Wheat,Clay,Durum,N/A
137.61,55.98,73.15,11.60,45.03,N/A,7.52,295.85,Wheat,Sandy,Soft Red,N/A
43.58,55.97,74.63,25.54,76.17,N/A,5.76,46.58,Wheat,Sandy,Hard Red,N/A
47.84,61.13,25.79,19.28,65.31,N/A,6.09,290.33,Wheat,Loamy,Hard Red,N/A
113.55,75.20,89.61,36.07,61.88,N/A,5.57,351.03,Wheat,Peaty,Hard Red,N/A
113.75,8.05,79.12,12.20,50.11,N/A,6.36,197.00,Wheat,Peaty,Soft Red,N/A
41.08,44.91,16.38,41.25,78.90,N/A,5.07,264.58,Wheat,Loamy,Hard Red,N/A
73.31,68.71,11.00,16.90,76.14,N/A,7.57,160.46,Wheat,Peaty,Hard Red,N/A
60.04,50.31,59.64,20.71,97.05,N/A,7.22,378.03,Wheat,Sandy,Durum,N/A
72.10,11.11,22.66,39.13,35.17,N/A,4.98,182.03,Wheat,Peaty,Hard Red,N/A
82.21,25.89,68.49,39.58,88.16,N/A,6.65,250.48,Wheat,Loamy,Durum,N/A
79.84,85.48,22.74,11.84,83.66,N/A,7.45,140.21,Wheat,Silt,Durum,N/A
90.28,78.13,75.45,42.53,80.39,N/A,7.72,383.37,Wheat,Sandy,Hard Red,N/A
7.81,55.68,58.80,42.75,36.32,N/A,6.67,392.62,Wheat,Loamy,Soft Red,N/A
134.04,34.60,56.68,19.29,91.39,N/A,7.85,149.42,Wheat,Peaty,Hard Red,N/A
47.60,39.06,11.27,28.64,45.99,N/A,6.71,73.82,Wheat,Silt,Hard Red,N/A
19.54,31.23,87.52,26.40,80.41,N/A,7.13,145.64,Wheat,Silt,Hard Red,N/A
90.15,89.79,79.49,17.72,93.67,N/A,4.69,158.63,Wheat,Silt,Soft Red,N/A
40.54,82.98,67.15,25.71,39.95,N/A,6.74,260.78,Wheat,Clay,Soft Red,N/A
106.82,62.14,49.43,33.99,91.90,N/A,6.98,393.53,Wheat,Saline,Hard Red,N/A
90.35,14.34,60.01,19.53,98.41,N/A,4.63,313.76,Wheat,Clay,Durum,N/A
122.00,67.45,55.36,10.79,49.35,N/A,6.40,371.26,Wheat,Sandy,Hard Red,N/A
35.14,36.80,14.61,12.92,97.61,N/A,6.23,210.53,Wheat,Sandy,Hard Red,N/A
123.34,58.47,27.55,22.73,80.77,N/A,8.22,352.45,Wheat,Peaty,Hard Red,N/A
110.47,18.62,73.38,10.13,51.35,N/A,4.78,287.13,Wheat,Sandy,Durum,N/A
113.07,12.27,56.17,23.45,34.69,N/A,7.81,359.72,Wheat,Silt,Soft Red,N/A
48.52,73.60,27.21,21.13,70.91,N/A,5.31,86.57,Wheat,Clay,Hard Red,N/A
108.59,83.78,38.19,37.87,39.75,N/A,8.39,136.90,Wheat,Clay,Hard Red,N/A
85.63,40.33,58.74,39.75,49.18,N/A,7.59,197.35,Wheat,Peaty,Hard Red,N/A
26.14,44.39,47.80,25.13,52.00,N/A,6.09,332.60,Wheat,Clay,Soft Red,N/A
138.05,7.96,23.27,12.80,98.61,N/A,6.47,140.77,Wheat,Silt,Hard Red,N/A
61.82,19.02,44.49,28.95,97.06,N/A,6.78,314.45,Wheat,Silt,Hard Red,N/A
143.20,63.96,10.11,42.33,83.32,N/A,6.03,49.57,Wheat,Peaty,Durum,N/A
109.80,56.78,91.45,17.98,71.03,N/A,8.06,92.71,Wheat,Loamy,Soft Red,N/A
27.12,87.16,19.93,23.78,80.24,N/A,8.24,219.71,Wheat,Silt,Hard Red,N/A
34.21,86.17,95.48,10.57,91.00,N/A,4.92,323.03,Wheat,Clay,Soft Red,N/A
81.56,46.37,26.25,38.54,77.03,N/A,5.35,20.42,Wheat,Peaty,Soft Red,N/A
45.57,61.82,12.66,37.34,36.81,N/A,5.00,161.16,Wheat,Saline,Durum,N/A
13.31,37.61,85.36,23.96,94.38,N/A,4.64,395.12,Wheat,Silt,Durum,N/A
63.72,30.06,55.54,31.78,95.11,N/A,6.72,362.85,Wheat,Saline,Durum,N/A
88.20,44.67,95.56,36.80,55.63,N/A,8.08,58.35,Wheat,Sandy,Hard Red,N/A
41.50,17.19,18.96,12.78,63.62,N/A,5.22,256.90,Wheat,Peaty,Soft Red,N/A
46.82,24.19,49.35,27.24,60.10,N/A,4.60,305.46,Wheat,Peaty,Soft Red,N/A
56.91,77.95,87.02,34.09,33.32,N/A,5.71,129.15,Wheat,Peaty,Hard Red,N/A
26.13,66.69,88.38,11.48,65.26,N/A,6.41,131.18,Wheat,Clay,Soft Red,N/A
23.92,17.95,29.62,17.81,43.61,N/A,7.81,282.42,Wheat,Saline,Durum,N/A
141.60,40.58,29.83,30.63,51.60,N/A,6.59,374.10,Wheat,Sandy,Durum,N/A
50.91,22.60,88.74,35.78,60.69,N/A,5.33,108.81,Wheat,Loamy,Durum,N/A
124.86,31.05,20.61,36.70,51.03,N/A,6.13,149.61,Wheat,Loamy,Durum,N/A
105.11,55.47,33.84,37.68,76.04,N/A,5.59,188.14,Wheat,Sandy,Durum,N/A
129.14,16.47,71.75,36.81,50.50,N/A,7.45,288.69,Wheat,Sandy,Durum,N/A
89.55,30.64,72.48,38.90,77.41,N/A,5.93,218.83,Wheat,Peaty,Durum,N/A
65.40,21.13,64.66,24.55,54.88,N/A,5.25,177.24,Wheat,Peaty,Durum,N/A
73.05,8.06,61.50,36.40,99.26,N/A,7.46,125.56,Wheat,Sandy,Soft Red,N/A
44.80,6.40,73.23,27.01,77.42,N/A,7.47,105.68,Wheat,Loamy,Hard Red,N/A
84.51,87.05,24.30,21.20,92.38,N/A,7.91,381.51,Wheat,Silt,Soft Red,N/A
8.11,74.87,64.71,35.64,84.06,N/A,7.08,112.59,Wheat,Sandy,Durum,N/A
39.40,16.37,18.41,28.29,78.25,N/A,6.97,172.64,Wheat,Peaty,Hard Red,N/A
60.79,43.02,47.49,13.46,85.33,N/A,6.15,284.53,Wheat,Silt,Durum,N/A
137.91,75.53,76.57,22.22,62.82,N/A,7.47,172.18,Wheat,Silt,Hard Red,N/A
35.19,66.09,17.57,33.59,60.72,N/A,4.98,284.67,Wheat,Loamy,Durum,N/A
121.45,23.48,81.92,22.49,52.13,N/A,4.68,293.87,Wheat,Saline,Soft Red,N/A
119.98,69.04,48.21,18.40,50.16,N/A,6.09,361.37,Wheat,Sandy,Durum,N/A
77.47,45.71,40.83,35.20,62.50,N/A,8.29,255.86,Wheat,Sandy,Durum,N/A
66.10,66.25,84.47,42.39,57.50,N/A,7.57,203.49,Wheat,Saline,Soft Red,N/A
54.72,71.72,78.45,34.62,91.38,N/A,7.07,269.90,Wheat,Loamy,Hard Red,N/A
97.77,31.47,48.64,32.25,69.63,N/A,7.28,89.83,Wheat,Clay,Durum,N/A
121.69,23.23,69.42,30.93,47.66,N/A,7.80,384.29,Wheat,Clay,Durum,N/A
105.95,40.01,28.68,36.10,69.35,N/A,5.07,386.84,Wheat,Sandy,Soft Red,N/A
55.10,22.35,65.90,20.78,69.98,N/A,7.73,210.89,Wheat,Clay,Hard Red,N/A
99.39,76.38,31.01,44.27,59.23,N/A,7.14,130.08,Wheat,Silt,Durum,N/A
136.41,11.36,65.58,39.20,75.17,N/A,7.98,359.63,Wheat,Loamy,Soft Red,N/A
79.71,89.65,56.89,20.13,36.65,N/A,8.45,181.92,Wheat,Sandy,Hard Red,N/A
140.08,46.99,38.13,24.40,37.55,N/A,6.14,52.56,Wheat,Sandy,Hard Red,N/A
27.92,55.01,33.17,11.93,54.41,N/A,6.82,339.16,Wheat,Silt,Soft Red,N/A
145.15,69.30,81.32,18.61,46.98,N/A,7.64,86.05,Wheat,Peaty,Hard Red,N/A
133.05,87.56,45.14,33.95,42.79,N/A,6.55,158.85,Wheat,Clay,Soft Red,N/A
120.17,55.53,91.77,26.07,44.00,N/A,7.93,149.84,Wheat,Loamy,Hard Red,N/A
50.77,33.19,93.06,23.18,35.87,N/A,8.24,263.69,Wheat,Loamy,Durum,N/A
28.27,73.59,25.96,16.94,61.10,N/A,5.84,248.79,Wheat,Peaty,Soft Red,N/A
130.76,30.76,79.96,38.46,56.71,N/A,7.56,262.14,Wheat,Loamy,Hard Red,N/A
106.10,65.66,27.30,10.18,66.03,N/A,7.19,327.07,Wheat,Clay,Hard Red,N/A
125.19,50.87,62.69,32.56,44.17,N/A,7.80,283.13,Wheat,Loamy,Durum,N/A
56.24,52.29,21.57,41.75,43.20,N/A,4.58,258.47,Wheat,Sandy,Hard Red,N/A
134.39,71.69,57.30,36.23,44.03,N/A,6.59,166.53,Wheat,Clay,Hard Red,N/A
113.49,86.41,15.75,29.52,33.45,N/A,6.58,246.74,Wheat,Loamy,Hard Red,N/A
148.88,29.96,82.87,20.98,64.38,N/A,7.13,303.30,Wheat,Loamy,Hard Red,N/A
32.65,84.10,82.38,29.82,55.18,N/A,5.14,67.67,Wheat,Saline,Durum,N/A
33.41,25.35,80.89,35.77,57.47,N/A,8.27,350.42,Wheat,Peaty,Durum,N/A
122.97,75.72,49.60,30.00,35.86,N/A,7.17,44.90,Wheat,Silt,Hard Red,N/A
118.00,32.97,65.14,43.46,82.65,N/A,7.06,377.19,Wheat,Saline,Durum,N/A
134.48,33.34,71.07,10.96,63.05,N/A,6.11,238.08,Wheat,Silt,Hard Red,N/A
106.31,64.58,37.54,34.48,72.86,N/A,8.47,92.44,Wheat,Saline,Hard Red,N/A
73.82,31.45,31.20,35.11,66.27,N/A,7.93,347.34,Wheat,Silt,Hard Red,N/A
90.07,73.57,67.19,11.54,89.59,N/A,7.47,177.70,Wheat,Clay,Soft Red,N/A
26.41,33.67,34.79,15.90,94.43,N/A,5.06,317.98,Wheat,Loamy,Soft Red,N/A
77.07,52.13,56.83,13.35,89.03,N/A,7.17,315.73,Wheat,Silt,Soft Red,N/A
43.11,77.67,59.83,37.41,59.09,N/A,7.48,110.96,Wheat,Clay,Durum,N/A
29.61,50.95,11.69,24.10,54.60,N/A,4.78,224.94,Wheat,Loamy,Soft Red,N/A
43.83,45.20,88.16,36.38,44.49,N/A,8.45,39.28,Wheat,Silt,Hard Red,N/A
107.56,46.81,14.90,15.67,72.41,N/A,8.48,113.90,Wheat,Clay,Durum,N/A
61.97,61.19,84.62,32.49,32.84,N/A,7.09,112.28,Wheat,Sandy,Soft Red,N/A
101.51,57.03,56.31,18.66,53.53,N/A,7.09,309.99,Wheat,Clay,Hard Red,N/A
73.44,45.87,15.29,25.97,93.08,N/A,8.21,259.50,Wheat,Sandy,Soft Red,N/A
46.61,21.85,82.44,32.76,97.77,N/A,4.95,128.11,Wheat,Clay,Soft Red,N/A
42.23,24.35,13.28,22.65,66.87,N/A,7.96,384.40,Wheat,Sandy,Durum,N/A
136.60,39.72,77.32,39.37,35.22,N/A,7.45,337.65,Wheat,Peaty,Soft Red,N/A
44.77,87.17,31.73,35.38,77.42,N/A,8.09,260.57,Wheat,Silt,Soft Red,N/A
110.30,18.70,14.32,42.09,76.82,N/A,4.70,129.63,Wheat,Silt,Hard Red,N/A
70.36,15.52,35.24,29.50,80.58,N/A,5.88,237.22,Wheat,Sandy,Hard Red,N/A
128.94,75.75,91.65,30.67,80.11,N/A,8.17,374.42,Wheat,Saline,Hard Red,N/A
19.73,29.06,41.47,12.42,34.89,N/A,5.66,121.45,Wheat,Loamy,Soft Red,N/A
110.67,47.56,22.67,31.07,91.11,N/A,5.74,96.44,Wheat,Peaty,Durum,N/A
56.84,75.55,66.64,28.42,46.26,N/A,4.50,394.77,Wheat,Silt,Durum,N/A
126.32,77.25,68.69,26.10,94.25,N/A,6.37,338.39,Wheat,Silt,Durum,N/A
110.22,37.30,50.83,43.47,91.17,N/A,6.32,197.26,Wheat,Silt,Durum,N/A
149.99,83.03,89.44,44.56,34.62,N/A,6.48,159.61,Wheat,Silt,Soft Red,N/A
35.75,24.67,17.96,16.83,76.20,N/A,6.85,121.93,Wheat,Clay,Soft Red,N/A
74.64,86.75,31.48,39.07,51.86,N/A,5.98,72.27,Wheat,Peaty,Durum,N/A
143.28,70.29,78.17,44.24,86.65,N/A,5.20,24.06,Wheat,Peaty,Soft Red,N/A
16.00,33.86,99.75,13.20,34.38,N/A,5.46,250.84,Wheat,Clay,Hard Red,N/A
147.70,87.14,15.39,38.22,76.94,N/A,6.89,185.38,Wheat,Peaty,Durum,N/A
94.62,16.72,63.09,21.81,94.04,N/A,7.16,39.21,Wheat,Saline,Soft Red,N/A
61.14,22.49,89.15,14.41,89.66,N/A,5.50,353.48,Wheat,Sandy,Soft Red,N/A
127.93,61.02,38.84,39.93,58.64,N/A,7.79,317.71,Wheat,Sandy,Durum,N/A
9.94,88.73,29.78,27.95,83.54,N/A,6.69,120.62,Wheat,Peaty,Soft Red,N/A
109.49,17.53,91.23,33.15,35.30,N/A,6.29,131.43,Wheat,Silt,Soft Red,N/A
99.34,72.63,65.00,20.38,35.24,N/A,5.53,231.61,Wheat,Sandy,Durum,N/A
27.79,15.64,49.13,40.02,56.49,N/A,7.47,308.19,Wheat,Loamy,Hard Red,N/A
116.46,29.57,47.08,40.68,86.99,N/A,5.94,350.07,Wheat,Clay,Hard Red,N/A
5.06,15.98,70.45,13.85,36.83,N/A,4.82,87.50,Wheat,Peaty,Hard Red,N/A
26.96,75.32,82.46,22.09,57.71,N/A,5.56,359.40,Wheat,Loamy,Soft Red,N/A
132.13,38.72,80.87,18.07,35.28,N/A,6.05,30.41,Wheat,Peaty,Hard Red,N/A
83.03,31.47,18.64,22.91,72.30,N/A,5.26,239.00,Wheat,Silt,Durum,N/A
68.70,42.95,29.08,40.01,52.56,N/A,7.01,150.41,Wheat,Peaty,Durum,N/A
31.93,17.35,23.77,44.94,73.66,N/A,7.82,321.90,Wheat,Loamy,Hard Red,N/A
117.94,68.10,83.99,37.23,45.19,N/A,5.35,168.81,Wheat,Saline,Hard Red,N/A
11.28,21.97,11.72,27.27,46.98,N/A,5.79,146.77,Wheat,Clay,Hard Red,N/A
146.93,65.31,64.83,22.25,59.70,N/A,7.79,277.89,Wheat,Silt,Soft Red,N/A
54.56,75.54,63.71,41.17,57.04,N/A,5.90,76.23,Wheat,Silt,Hard Red,N/A
69.91,23.23,72.80,26.10,57.79,N/A,6.42,320.15,Wheat,Peaty,Durum,N/A
10.91,81.47,81.71,44.04,89.80,N/A,5.73,175.78,Wheat,Loamy,Durum,N/A
15.41,89.56,70.81,32.09,39.44,N/A,6.13,267.38,Wheat,Sandy,Soft Red,N/A
105.34,6.65,58.11,34.56,61.46,N/A,5.04,178.97,Wheat,Clay,Soft Red,N/A
138.17,57.15,41.84,13.26,62.49,N/A,4.65,220.14,Wheat,Saline,Durum,N/A
143.87,46.18,77.19,30.85,86.43,N/A,7.50,241.08,Wheat,Saline,Soft Red,N/A
78.52,86.27,79.15,17.12,37.60,N/A,6.48,291.36,Wheat,Clay,Soft Red,N/A
59.45,49.07,12.02,31.97,71.66,N/A,5.28,130.02,Wheat,Clay,Durum,N/A
113.15,26.75,98.78,41.25,57.29,N/A,6.81,331.82,Wheat,Clay,Durum,N/A
131.18,89.27,32.89,29.80,32.80,N/A,6.51,223.97,Wheat,Saline,Soft Red,N/A
137.00,33.14,20.02,26.55,67.62,N/A,7.82,239.05,Wheat,Sandy,Hard Red,N/A
90.04,49.39,63.37,40.48,54.26,N/A,5.02,123.18,Wheat,Silt,Soft Red,N/A
33.22,37.50,89.29,32.05,77.49,N/A,4.79,206.63,Wheat,Peaty,Hard Red,N/A
98.44,69.65,77.22,12.34,83.85,N/A,5.00,230.74,Wheat,Clay,Soft Red,N/A
36.01,30.66,71.27,29.62,63.20,N/A,7.75,235.71,Wheat,Clay,Soft Red,N/A
99.81,5.40,43.87,14.06,63.36,N/A,5.34,93.86,Wheat,Saline,Hard Red,N/A
111.66,83.61,96.24,26.64,40.23,N/A,4.71,281.81,Wheat,Saline,Soft Red,N/A
144.16,23.60,38.71,17.75,30.35,N/A,7.60,26.13,Wheat,Loamy,Durum,N/A
69.35,26.77,99.39,23.53,88.53,N/A,7.42,143.94,Wheat,Silt,Durum,N/A
91.12,9.46,21.20,13.11,75.35,N/A,7.45,35.03,Wheat,Saline,Soft Red,N/A
52.30,67.11,85.88,33.00,36.74,N/A,7.60,336.65,Wheat,Loamy,Hard Red,N/A
83.16,24.09,92.95,24.98,68.67,N/A,8.21,43.45,Wheat,Saline,Durum,N/A
53.59,71.74,57.41,12.96,34.60,N/A,6.93,295.20,Wheat,Silt,Hard Red,N/A
40.41,40.63,81.90,27.55,88.09,N/A,6.39,220.87,Wheat,Clay,Soft Red,N/A
23.38,79.00,52.17,17.28,94.54,N/A,7.63,358.44,Wheat,Sandy,Soft Red,N/A
81.26,26.77,66.16,26.61,85.06,N/A,4.86,361.30,Wheat,Loamy,Durum,N/A
68.60,52.89,80.75,17.00,93.32,N/A,7.95,362.13,Wheat,Silt,Soft Red,N/A
39.63,13.98,62.67,32.12,53.24,N/A,8.33,304.15,Wheat,Peaty,Soft Red,N/A
72.13,44.10,39.52,23.32,86.28,N/A,7.75,256.91,Wheat,Silt,Soft Red,N/A
98.45,87.51,21.28,15.24,61.64,N/A,4.77,182.47,Wheat,Saline,Soft Red,N/A
147.56,44.28,65.71,13.62,73.13,N/A,7.14,51.33,Wheat,Sandy,Hard Red,N/A
94.04,8.12,67.28,10.23,52.35,N/A,6.87,240.97,Wheat,Sandy,Soft Red,N/A
69.47,9.72,90.11,42.67,99.53,N/A,5.60,301.43,Wheat,Peaty,Hard Red,N/A
146.20,84.46,89.36,34.20,94.74,N/A,6.22,331.41,Wheat,Sandy,Durum,N/A
115.33,28.69,10.07,40.99,54.87,N/A,6.46,279.33,Wheat,Saline,Soft Red,N/A
126.24,24.84,45.59,37.77,39.85,N/A,6.61,253.22,Wheat,Sandy,Durum,N/A
37.79,39.48,56.52,22.10,48.90,N/A,6.82,64.55,Wheat,Saline,Soft Red,N/A
108.39,61.50,27.93,28.95,30.81,N/A,5.78,232.85,Wheat,Saline,Hard Red,N/A
23.02,35.91,70.82,10.24,37.03,N/A,5.86,389.90,Wheat,Saline,Hard Red,N/A
57.24,62.12,28.56,14.91,82.58,N/A,5.24,303.85,Wheat,Loamy,Durum,N/A
106.34,88.73,99.73,39.85,52.58,N/A,4.61,23.49,Wheat,Saline,Durum,N/A
19.71,61.11,51.29,12.12,31.69,N/A,5.40,55.34,Wheat,Saline,Soft Red,N/A
129.68,51.63,25.77,33.39,95.41,N/A,5.06,355.71,Wheat,Loamy,Soft Red,N/A
7.17,43.57,86.32,39.68,72.46,N/A,5.00,373.64,Wheat,Silt,Durum,N/A
45.52,51.13,19.08,20.28,75.11,N/A,7.34,367.52,Wheat,Silt,Hard Red,N/A
118.04,40.77,86.58,34.53,52.89,N/A,4.96,361.63,Wheat,Clay,Soft Red,N/A
52.80,47.92,52.97,39.38,81.74,N/A,7.36,376.07,Wheat,Loamy,Hard Red,N/A
125.32,44.80,52.54,31.45,78.58,N/A,4.88,257.59,Wheat,Sandy,Soft Red,N/A
7.30,85.98,37.99,33.69,68.71,N/A,5.08,20.09,Wheat,Clay,Durum,N/A
12.28,82.02,47.27,21.95,75.44,N/A,4.53,187.03,Wheat,Peaty,Durum,N/A
17.23,51.40,43.46,15.95,45.28,N/A,4.99,116.40,Wheat,Peaty,Durum,N/A
122.29,84.90,63.61,43.92,84.65,N/A,5.09,120.54,Wheat,Sandy,Hard Red,N/A
40.61,40.97,46.44,12.65,89.79,N/A,8.12,324.13,Wheat,Clay,Durum,N/A
70.68,75.15,55.16,32.42,89.38,N/A,7.81,276.99,Wheat,Silt,Hard Red,N/A
130.01,22.10,60.82,19.97,70.10,N/A,6.56,93.33,Wheat,Clay,Soft Red,N/A
25.16,83.49,78.14,40.96,95.11,N/A,4.68,292.68,Wheat,Peaty,Hard Red,N/A
17.02,31.35,90.26,24.14,49.01,N/A,6.25,67.82,Wheat,Silt,Soft Red,N/A
137.09,31.73,53.37,35.76,81.62,N/A,7.27,261.02,Wheat,Saline,Hard Red,N/A
56.74,84.59,47.20,16.90,83.81,N/A,5.89,324.40,Wheat,Silt,Soft Red,N/A
148.39,76.63,88.39,35.15,63.28,N/A,7.49,117.34,Wheat,Saline,Durum,N/A
39.63,82.27,58.93,11.88,91.20,N/A,7.68,256.83,Wheat,Sandy,Durum,N/A
10.84,82.96,43.19,21.11,78.48,N/A,8.25,284.36,Wheat,Saline,Durum,N/A
87.99,38.52,24.11,38.93,46.44,N/A,5.96,35.18,Wheat,Silt,Hard Red,N/A
92.50,80.97,13.60,20.07,91.51,N/A,5.20,281.18,Wheat,Sandy,Hard Red,N/A
17.12,23.50,25.63,23.07,89.13,N/A,6.69,20.16,Wheat,Loamy,Hard Red,N/A
64.72,32.42,55.34,29.42,98.15,N/A,6.67,71.79,Wheat,Loamy,Soft Red,N/A
6.57,18.15,59.66,26.92,96.98,N/A,7.57,135.25,Wheat,Silt,Soft Red,N/A
94.78,15.95,16.14,43.24,99.78,N/A,6.33,322.57,Wheat,Clay,Soft Red,N/A
15.70,32.43,47.90,34.95,89.15,N/A,7.02,342.21,Wheat,Saline,Hard Red,N/A
96.54,22.71,40.39,21.34,45.00,N/A,7.68,241.33,Wheat,Peaty,Durum,N/A
12.35,39.13,65.98,19.56,73.83,N/A,6.39,152.27,Wheat,Saline,Durum,N/A
132.13,21.39,61.53,38.83,77.82,N/A,8.14,66.52,Wheat,Silt,Durum,N/A
98.91,68.63,63.47,37.90,77.14,N/A,7.25,350.87,Wheat,Sandy,Hard Red,N/A
96.56,18.46,84.84,11.77,62.93,N/A,5.66,162.21,Wheat,Silt,Durum,N/A
88.90,58.82,53.02,35.97,35.46,N/A,6.54,152.79,Wheat,Sandy,Durum,N/A
75.55,51.18,61.24,28.14,71.47,N/A,7.69,276.38,Wheat,Sandy,Soft Red,N/A
146.53,32.59,84.55,15.55,93.16,N/A,7.01,184.84,Wheat,Loamy,Hard Red,N/A
84.43,74.65,70.68,44.50,91.20,N/A,7.25,326.48,Wheat,Saline,Soft Red,N/A
146.03,74.58,87.58,37.65,54.69,N/A,5.97,378.65,Wheat,Saline,Durum,N/A
87.16,71.77,76.01,41.31,80.80,N/A,6.50,266.73,Wheat,Sandy,Hard Red,N/A
148.71,68.19,31.80,37.74,56.12,N/A,7.28,60.38,Wheat,Sandy,Durum,N/A
15.11,65.10,31.48,34.15,61.24,N/A,5.27,367.02,Wheat,Saline,Hard Red,N/A
119.16,11.50,71.30,36.11,84.24,N/A,5.94,221.70,Wheat,Loamy,Durum,N/A
5.40,89.65,28.23,33.73,58.70,N/A,4.65,178.76,Wheat,Clay,Durum,N/A
141.92,13.96,96.21,43.74,96.97,N/A,6.72,271.09,Wheat,Silt,Hard Red,N/A
47.78,78.02,91.88,15.51,58.16,N/A,5.39,151.50,Wheat,Sandy,Durum,N/A
102.28,57.65,87.25,23.03,80.72,N/A,6.81,343.83,Wheat,Loamy,Hard Red,N/A
58.64,78.78,84.93,35.68,69.41,N/A,5.53,371.69,Wheat,Silt,Durum,N/A
30.34,77.95,35.91,24.20,57.74,N/A,5.80,317.52,Wheat,Silt,Soft Red,N/A
28.82,51.44,91.75,23.28,31.37,N/A,4.67,181.91,Wheat,Clay,Soft Red,N/A
